Time,Damp2000_FX,Damp2010_FX,Damp3000_FX,Damp3010_FX
34.792,-176829.141,-176826.172,-176835.734,-176832.75
34.802,-175700.109,-175690.938,-175704.297,-175695.109
34.812,-174797.547,-174777.734,-174799.297,-174779.469
34.822,-174264.344,-174232,-174263.625,-174231.266
34.832,-173821.719,-173797.812,-173818.531,-173794.609
34.842,-173023.766,-173015.75,-173018.109,-173010.078
34.852,-171864.547,-171864.75,-171856.375,-171856.547
34.862,-170512.953,-170517.359,-170502.25,-170506.625
34.872,-168881.016,-168896.969,-168867.719,-168883.656
34.882,-166956.828,-166975.922,-166940.891,-166959.969
34.892,-165029.094,-165041.719,-165010.484,-165023.094
34.902,-163057.625,-163075.453,-163036.297,-163054.109
34.912,-160749.156,-160777.938,-160725.031,-160753.797
34.922,-158178.531,-158207.969,-158151.531,-158180.938
34.932,-155432.953,-155464.672,-155402.969,-155434.656
34.942,-152760.828,-152776.641,-152727.812,-152743.594
34.952,-150495.953,-150494.484,-150459.922,-150458.438
34.962,-148471.844,-148464.469,-148432.844,-148425.438
34.972,-146749.312,-146723.5,-146707.391,-146681.547
34.982,-145538.734,-145495.734,-145494.016,-145450.984
34.992,-144727,-144677.016,-144679.625,-144629.609
35.002,-143757.094,-143727,-143707.047,-143676.906
35.012,-142183.891,-142175.5,-142130.969,-142122.547
35.022,-139959.422,-139972.266,-139903.375,-139916.188
35.032,-137040.484,-137072.562,-136980.969,-137013.031
35.042,-133655.484,-133692.578,-133592.203,-133629.297
35.052,-129764.203,-129820.656,-129696.797,-129753.258
35.062,-124929.172,-125012.711,-124856.93,-124940.484
35.072,-119424.195,-119504.508,-119346.383,-119426.719
35.082,-113957.633,-114015.312,-113873.836,-113931.523
35.092,-108881.086,-108909.031,-108791.125,-108819.055
35.102,-104688.258,-104663.359,-104592.43,-104567.469
35.112,-101923.25,-101841.859,-101822.57,-101741.07
35.122,-100287.75,-100180.219,-100183.211,-100075.531
35.132,-99326.3672,-99201.2734,-99218.6406,-99093.375
35.142,-98770.7188,-98643.6016,-98660.2812,-98532.9766
35.152,-98268.7109,-98146.9219,-98155.6641,-98033.6953
35.162,-98127.5391,-97987.4844,-98012.3516,-97872.0938
35.172,-98646.3281,-98493.3828,-98529.8359,-98376.6641
35.182,-99839.0078,-99669.0938,-99722.0703,-99551.9141
35.192,-101957.734,-101767.445,-101841.461,-101650.922
35.202,-104432.172,-104264.242,-104317.008,-104148.867
35.212,-106376.977,-106247.93,-106262.383,-106133.172
35.222,-107412.641,-107328.969,-107297.734,-107213.945
35.232,-107269.836,-107236.258,-107153.469,-107119.828
35.242,-105814.211,-105826.828,-105695.031,-105707.641
35.252,-103296.586,-103332.031,-103173.375,-103208.844
35.262,-100727.523,-100741.031,-100600.109,-100613.625
35.272,-98434.9297,-98447.3047,-98303.5547,-98315.9375
35.282,-95947.5156,-95965.3594,-95811.8203,-95829.6719
35.292,-93587.2969,-93585.25,-93447.3281,-93445.2656
35.302,-91689.4531,-91673.2031,-91545.7969,-91529.5078
35.312,-89755.625,-89750.4922,-89608.1562,-89603.0078
35.322,-87649.2891,-87639.6016,-87497.6328,-87487.9219
35.332,-85778.3594,-85751.6328,-85622.8203,-85596.0391
35.342,-84660.5859,-84597.3516,-84502.4609,-84439.1094
35.352,-84463.9219,-84379.8516,-84304.9219,-84220.6875
35.362,-84369.3516,-84302.5859,-84209.7266,-84142.8203
35.372,-84105.0234,-84040.5078,-83944.5156,-83879.875
35.382,-83722.0156,-83669.5469,-83560.4688,-83507.9062
35.392,-83211.3047,-83161.9453,-83048.5469,-82999.0938
35.402,-82449.2812,-82419.4688,-82284.8828,-82255.0234
35.412,-81075.5938,-81067.1953,-80908.3828,-80899.9844
35.422,-79527.8516,-79508.8281,-79357.4688,-79338.4141
35.432,-78456.0703,-78413.6406,-78283.4922,-78240.9844
35.442,-78126.8672,-78059.8594,-77953.7266,-77886.5781
35.452,-78207,-78140.1719,-78034.2188,-77967.2656
35.462,-78425.625,-78355.9219,-78253.5625,-78183.7266
35.472,-78734.4609,-78671.4609,-78563.375,-78500.2578
35.482,-78676.5234,-78637.3438,-78505.6953,-78466.4531
35.492,-78276.1875,-78243.6719,-78104.9531,-78072.3984
35.502,-77544.2266,-77532.8047,-77371.9609,-77360.5469
35.512,-76043.9922,-76064.1953,-75869.0469,-75889.3359
35.522,-73602.0469,-73653.6328,-73422.2188,-73473.9688
35.532,-69862.9141,-69960.0547,-69674.6484,-69772.0938
35.542,-65061.9883,-65165.0977,-64861.3672,-64964.8438
35.552,-60259.6758,-60332.2344,-60044.9727,-60117.8398
35.562,-55926.5938,-55966.0352,-55697.5,-55737.1523
35.572,-52535.3594,-52512.707,-52293.9688,-52271.2461
35.582,-50679.3047,-50592.4766,-50431.5391,-50344.3008
35.592,-50147.1523,-50021.2656,-49898.9805,-49772.4727
35.602,-50617.9727,-50465.5703,-50374.0508,-50220.9062
35.612,-51404.2148,-51270.0078,-51165.8086,-51030.9727
35.622,-51318.5,-51236.6602,-51081.6523,-50999.4336
35.632,-50177.7812,-50126.1055,-49937.8477,-49885.9375
35.642,-47974.0625,-47966.9961,-47725.8633,-47718.7773
35.652,-44122.7422,-44172.8555,-43856.4844,-43906.9219
35.662,-38067.3438,-38186.5508,-37764.082,-37884.2695
35.672,-28093.2871,-28351.1426,-27692.6621,-27954.2402
35.682,-6376.73682,-7420.03125,-4434.60107,-5836.27734
35.692,22564.7422,22339.3184,21886.9336,21660.5215
35.702,32859.8945,32806.1953,32389.6543,32353.1289
35.712,40979.043,41030.0195,40932.5156,40999.2773
35.722,46147.0391,46253.8711,46135.9922,46249.2773
35.732,50403.4531,50511.0195,50479.5938,50592.0586
35.742,54776.543,54856.2266,54862.0859,54943.8086
35.752,58669.6172,58792.1602,58785.3594,58909.0352
35.762,60860.7773,61038.2188,60980.6836,61158.1953
35.772,61974.5586,62165.8516,62111.5312,62302.4062
35.782,62699.1641,62889.9883,62838.9727,63028.9883
35.792,63529.2539,63702.2812,63678.582,63850.5586
35.802,64293.2578,64471.5117,64442.8281,64619.8477
35.812,64663.7109,64847.2773,64819.2461,65001.3555
35.822,64835.0586,65010.0664,64990.5234,65164
35.832,65200.9258,65355.9219,65359.4688,65512.8281
35.842,65648.8281,65801.0156,65805.5391,65956.0703
35.852,65663.9766,65829.3594,65822.6641,65986.2188
35.862,65383.9062,65537.6094,65541.6172,65693.4922
35.872,65521.3203,65641.1016,65679.3359,65797.2812
35.882,66283.4609,66377.5391,66437.5547,66529.8906
35.892,67010.4766,67111.6641,67162.6797,67262.0625
35.902,67685.6484,67764.8672,67833.9062,67911.4141
35.912,69075.3594,69112.3672,69219.8281,69255.2031
35.922,71482.7344,71478.2891,71619.9766,71614.0781
35.932,74509.6406,74493.5547,74640.3203,74622.8359
35.942,77361.3984,77359.9609,77485.0469,77482.2891
35.952,79641.5781,79658.0938,79760.4922,79775.6875
35.962,81504.6641,81525.5156,81618.6719,81638.2812
35.972,83267.5859,83287.8203,83377.875,83396.8984
35.982,84509.8438,84558.1484,84616.4219,84663.5703
35.992,84977.5391,85043.8672,85082.1641,85147.3359
36.002,84712.8828,84806.0703,84815.7734,84907.8359
36.012,83066.7344,83213.9062,83170.1953,83316.1797
36.022,80117.3594,80284.0938,80222.4453,80388
36.032,76514.2109,76693.3906,76622.5781,76800.5391
36.042,71404.7578,71651.4609,71518.4453,71763.8125
36.052,64111.293,64407.0703,64235.6875,64529.9062
36.062,55517.2773,55813.6016,55657.418,55951.9844
36.072,46205.3633,46496.2656,46369.9023,46658.6484
36.082,36266.2227,36526.8789,36469.0625,36727.0273
36.092,26025.334,26217.2832,26297.1895,26485.6094
36.102,15266.6104,15317.3906,15698.835,15746.0391
36.112,4293.59961,3070.77173,5510.2124,4614.84277
36.122,5822.12793,3870.46777,6710.97949,5106.04102
36.132,14189.7207,13121.542,14937.9775,13939.1689
36.142,25658.6309,24885.5781,26139.5742,25382.9004
36.152,37547.8672,36983.4141,37821.8281,37259.3203
36.162,47838.7812,47404.3086,48039.3867,47605.832
36.172,56796.6562,56451.9336,56948.1602,56603.3398
36.182,64553.707,64277.0469,64681.3164,64404.7383
36.192,71637.9375,71396.5625,71746.0469,71504.5781
36.202,78512.1484,78294.0781,78607.8906,78389.8672
36.212,85117.3594,84930.1797,85202.1484,85014.9453
36.222,91298.0938,91137.8984,91375.3594,91215.2031
36.232,97301.6953,97155.0391,97372.0313,97225.3906
36.242,102973.648,102859.172,103038.883,102924.445
36.252,107783.164,107712.227,107843.992,107773.07
36.262,111795.211,111749.5,111852.875,111807.211
36.272,115379.75,115350.469,115434.477,115405.227
36.282,118441.172,118438.531,118493.664,118491.07
36.292,120831.328,120851.727,120881.828,120902.25
36.302,122776.43,122808.789,122825.375,122857.789
36.312,124130.539,124190.203,124178.117,124237.82
36.322,124919.211,124986.367,124965.781,125032.977
36.332,125709.75,125769.219,125755.242,125814.758
36.342,126229.219,126309.625,126273.836,126354.297
36.352,126112.102,126207.664,126156.016,126251.609
36.362,125644.719,125743.5,125688.102,125786.93
36.372,124772.211,124887.273,124815.156,124930.258
36.382,123199.242,123334.047,123242.016,123376.859
36.392,121106.82,121243.062,121149.555,121285.828
36.402,119170.555,119281.734,119213.227,119324.445
36.412,117751.125,117838.891,117793.508,117881.32
36.422,116883.43,116944.422,116925.344,116986.391
36.432,116702.992,116736.336,116744.164,116777.562
36.442,116936.242,116961.742,116976.555,117002.117
36.452,117308.375,117327.008,117347.766,117366.453
36.462,117796.555,117809.398,117835.008,117847.898
36.472,118554.297,118551.227,118591.711,118588.688
36.482,119753.531,119735.836,119789.789,119772.148
36.492,121166.734,121147.703,121201.805,121182.805
36.502,122702.383,122678.273,122736.25,122712.18
36.512,124166.414,124154.539,124199.133,124187.281
36.522,125111.617,125122.656,125143.336,125154.398
36.532,125442.422,125472.086,125473.305,125502.977
36.542,125126.93,125178.578,125157.133,125208.789
36.552,124164.484,124231.484,124194.156,124261.141
36.562,122826.117,122895.914,122855.328,122925.109
36.572,121260.648,121333.609,121289.445,121362.375
36.582,119549.867,119616.758,119578.258,119645.125
36.592,118295.609,118328.016,118323.484,118355.867
36.602,117886.664,117889.266,117913.812,117916.398
36.612,118138.164,118120.445,118164.461,118146.727
36.622,118944.961,118909.469,118970.289,118934.789
36.632,120087.172,120048.695,120111.5,120073.008
36.642,121192.859,121161.758,121216.219,121185.094
36.652,122218.164,122187.117,122240.594,122209.523
36.662,123454.883,123413.758,123476.367,123435.219
36.672,124866.562,124827.703,124887.109,124848.227
36.682,126192.719,126160.109,126212.367,126179.734
36.692,127560.234,127522.695,127579.008,127541.438
36.702,129155.609,129112.477,129173.508,129130.344
36.712,130894.57,130851.625,130911.609,130868.633
36.722,132739.094,132694.031,132755.281,132710.203
36.732,134701.609,134657.125,134716.984,134672.469
36.742,136586.078,136551.562,136600.688,136566.156
36.752,138282.922,138255.219,138296.812,138269.078
36.762,139994.844,139964.875,140008.047,139978.047
36.772,141679.578,141658.078,141692.125,141670.594
36.782,143116.188,143105.281,143128.125,143117.203
36.792,144434.266,144423.859,144445.625,144435.203
36.802,145743.812,145735.344,145754.625,145746.125
36.812,147070.562,147060.453,147080.844,147070.719
36.822,148499.266,148485.719,148509.031,148495.469
36.832,150050.766,150034.547,150060.047,150043.797
36.842,151649.891,151635.719,151658.688,151644.5
36.852,153139.766,153132.828,153148.125,153141.172
36.862,154461.109,154459.938,154469.062,154467.859
36.872,155638.266,155642.328,155645.828,155649.875
36.882,156627.109,156639.328,156634.312,156646.516
36.892,157294.172,157319.469,157301.047,157326.328
36.902,157534.359,157573.125,157540.953,157579.703
36.912,157413.578,157459.672,157419.906,157465.984
36.922,157088.672,157136.656,157094.75,157142.719
36.932,156655.188,156704,156661.047,156709.828
36.942,156011.906,156068.297,156017.531,156073.922
36.952,155074.531,155134.875,155079.984,155140.312
36.962,154229.125,154273.062,154234.375,154278.312
36.972,153689.703,153723.984,153694.766,153729.047
36.982,153226.969,153259.047,153231.844,153263.922
36.992,152899.969,152920.5,152904.672,152925.203
37.002,152854.25,152863.938,152858.781,152868.453
37.012,153042.547,153045.406,153046.891,153049.734
37.022,153256.953,153263.375,153261.125,153267.547
37.032,153324.5,153334.031,153328.5,153338.047
37.042,153569.453,153562.031,153573.297,153565.875
37.052,154405.906,154376.516,154409.578,154380.188
37.062,155697.625,155661.984,155701.125,155665.469
37.072,156997.891,156970.812,157001.234,156974.141
37.082,158067.047,158049.891,158070.234,158053.062
37.092,158932.5,158921.734,158935.531,158924.766
37.102,159647.312,159641.766,159650.203,159644.641
37.112,160254.125,160251.5,160256.875,160254.234
37.122,160774.719,160776.078,160777.312,160778.672
37.132,161054.094,161067.703,161056.547,161070.172
37.142,160931.094,160957.172,160933.422,160959.5
37.152,160594.188,160620.281,160596.375,160622.469
37.162,160163.281,160191.984,160165.328,160194.031
37.172,159706.656,159730.297,159708.562,159732.203
37.182,159396.203,159412.516,159397.953,159414.266
37.192,159142.719,159158.609,159144.312,159160.203
37.202,158981.75,158989.812,158983.188,158991.234
37.212,158925.766,158932.812,158927,158934.062
37.222,158870.391,158875.609,158871.453,158876.672
37.232,159020.516,159012.188,159021.391,159013.047
37.242,159645.953,159619.938,159646.609,159620.594
37.252,160652.531,160621.438,160652.953,160621.875
37.262,161600.875,161580.359,161601.094,161580.562
37.272,162433.656,162412.281,162433.641,162412.266
37.282,163477.766,163446.266,163477.516,163446.016
37.292,164827.906,164788.859,164827.406,164788.359
37.302,166478.422,166431.484,166477.656,166430.734
37.312,168317.281,168270.609,168316.266,168269.594
37.322,170237.016,170190,170235.734,170188.719
37.332,172269.078,172221.422,172267.547,172219.875
37.342,174303.281,174262.141,174301.469,174260.312
37.352,176189.625,176156.766,176187.547,176154.672
37.362,177994.125,177963.312,177991.766,177960.938
37.372,179798.641,179770.844,179795.984,179768.188
37.382,181439.734,181423.281,181436.797,181420.328
37.392,182819.922,182812.188,182816.672,182808.938
37.402,184023.531,184020.781,184019.969,184017.219
37.412,185113.516,185115,185109.641,185111.125
37.422,185988.438,185999.672,185984.234,185995.469
37.432,186703.844,186714.172,186699.297,186709.625
37.442,187643.188,187639.531,187638.297,187634.656
37.452,188861.859,188853.172,188856.641,188847.953
37.462,190217.641,190204.688,190212.094,190199.125
37.472,191767.531,191747.672,191761.641,191741.781
37.482,193453.156,193432.766,193446.938,193426.547
37.492,195187.625,195166.453,195181.078,195159.906
37.502,196983.688,196961.688,196976.812,196954.812
37.512,198803.109,198782.516,198795.922,198775.312
37.522,200619.984,200601.328,200612.469,200593.812
37.532,202247.312,202241.766,202239.484,202233.922
37.542,203443.75,203454.172,203435.578,203445.984
37.552,204294.734,204311.969,204286.219,204303.438
37.562,204955.516,204977.312,204946.625,204968.422
37.572,205426.969,205454.281,205417.734,205445.031
37.582,205699.016,205731.25,205689.406,205721.625
37.592,205741.25,205779.719,205731.25,205769.719
37.602,205623.656,205661.453,205613.266,205651.062
37.612,205571.359,205601.078,205560.578,205590.297
37.622,205654.391,205678.594,205643.234,205667.438
37.632,205854.391,205872.906,205842.859,205861.375
37.642,206088.547,206107.266,206076.656,206095.375
37.652,206287.641,206304.875,206275.391,206292.609
37.662,206590.297,206600.312,206577.688,206587.703
37.672,206935.781,206948.406,206922.828,206935.453
37.682,207094.281,207113.562,207080.984,207100.266
37.692,207180.594,207195.438,207166.938,207181.781
37.702,207403.031,207411.281,207389.031,207397.281
37.712,207729.953,207735.203,207715.641,207720.875
37.722,208198.406,208195.938,208183.766,208181.297
37.732,208834.531,208828.766,208819.594,208813.828
37.742,209419.156,209419.5,209403.938,209404.281
37.752,209874.719,209876.688,209859.203,209861.172
37.762,210380.516,210377.656,210364.719,210361.859
37.772,210944.266,210942.406,210928.188,210926.344
37.782,211408.938,211411.969,211392.594,211395.625
37.792,211781.984,211785.797,211765.375,211769.188
37.802,212130.266,212134.5,212113.375,212117.609
37.812,212419.047,212426.5,212401.891,212409.359
37.822,212500.75,212517.953,212483.328,212500.516
37.832,212231.812,212260.422,212214.078,212242.703
37.842,211640.203,211676.406,211622.156,211658.359
37.852,210705.672,210752.719,210687.266,210734.328
37.862,209440.547,209492.516,209421.766,209473.734
37.872,208086,208132.547,208066.844,208113.391
37.882,206844.422,206882.594,206824.875,206863.047
37.892,205733.047,205764.984,205713.141,205745.078
37.902,204731.422,204756.875,204711.141,204736.609
37.912,203898.375,203914.844,203877.75,203894.219
37.922,203264.141,203273.766,203243.203,203252.828
37.932,202664.125,202675.703,202642.859,202654.438
37.942,202002.797,202013.375,201981.219,201991.797
37.952,201503.391,201502.766,201481.5,201480.875
37.962,201253.281,201246.203,201231.109,201224.016
37.972,201167.859,201155.828,201145.406,201133.375
37.982,201239.312,201222.797,201216.609,201200.094
37.992,201406.531,201389.391,201383.594,201366.453
38.002,201623.234,201604.844,201600.062,201581.656
38.012,201966.281,201942.234,201942.875,201918.828
38.022,202593.922,202559.797,202570.312,202536.188
38.032,203453.062,203417.406,203429.281,203393.625
38.042,204354.891,204321.812,204330.953,204297.875
38.052,205255.328,205224.766,205231.203,205200.656
38.062,206045.156,206023.234,206020.859,205998.938
38.072,206682.047,206665.109,206657.547,206640.594
38.082,207209.578,207198.094,207184.844,207173.359
38.092,207560.531,207556.891,207535.547,207531.906
38.102,207773.516,207772.031,207748.25,207746.766
38.112,208007.953,208003.938,207982.422,207978.406
38.122,208273.516,208270.688,208247.703,208244.875
38.132,208483.859,208483.641,208457.75,208457.531
38.142,208683.484,208681.234,208657.078,208654.828
38.152,209032.953,209023.547,209006.25,208996.859
38.162,209525.203,209515.156,209498.234,209488.203
38.172,209899.219,209897.922,209871.969,209870.672
38.182,210150.672,210149.281,210123.094,210121.719
38.192,210454.688,210450.656,210426.797,210422.781
38.202,210805.578,210801.234,210777.375,210773.031
38.212,211182.797,211177.5,211154.297,211148.984
38.222,211585.359,211580.297,211556.531,211551.484
38.232,211912.078,211912.578,211882.938,211883.422
38.242,212043.75,212051.438,212014.234,212021.938
38.252,212027.922,212037.234,211998.031,212007.344
38.262,212045.422,212050.016,212015.141,212019.75
38.272,212164.219,212166.656,212133.578,212136.031
