time,fy_node_1,fy_node_23,fy_node_43,fy_node_61,fy_node_132,fy_node_114,fy_node_94,fy_node_72
3159,-313586.010837,-225736.814105,19428.5648448,-87939.0061418,-251798.529757,-28419.5425978,249635.871673,121449.635159
3160,-254097.820556,-44302.0485675,101220.848059,-281915.804723,-185055.249312,-178601.085538,223443.531889,84336.4662593
3161,-183868.001195,-304371.531474,150222.100288,-200234.752889,-186874.830886,-264817.66005,139513.930513,9711.51058274
3162,-76814.2462306,-78985.3236156,244619.619522,-138467.595034,-125972.315174,-53536.4345121,99780.0951305,-141141.637065
3163,-85947.2565742,84332.576188,32990.0375536,-154716.877102,-201972.887783,-180302.945375,-20966.8914056,14116.3821405
3164,38271.6579153,108611.474634,-117062.212304,-164464.054175,-346526.127606,-71120.0010569,-45639.6979065,50825.6444457
3165,213151.828818,142972.912997,-189724.331241,58714.2237133,-379696.792827,51919.1624911,61162.3075021,-131572.368217
3166,393599.270987,263717.840129,-39124.8330339,-49733.1666721,-317203.530242,-47828.6256624,59534.7003827,-203364.289611
3167,355964.243819,46325.3700655,-50142.2596178,-390587.800498,-426364.138987,-211768.468326,5487.27339507,-300973.067619
3168,143868.306042,108271.391341,-106685.612001,-289176.552865,-254354.146543,-152438.121131,343016.043384,-332035.315484
3169,67712.3045328,-196920.857669,-123782.668541,-317008.605561,-108571.167358,168193.690114,389002.015989,-336071.477657
3170,-33356.7644839,-234049.025437,-38967.6196576,-198206.586906,-170002.163568,88205.5703322,126686.6969,-376316.76867
3171,13078.6763212,-174997.244549,34500.1504485,-256530.331754,-156922.795309,207041.777658,109684.3251,-211016.242331
3172,135841.548743,38600.8767239,-200418.867915,-327642.476064,-92249.2755996,-22189.7279169,22352.5807777,-22786.7005766
3173,50630.799879,154416.79984,-242854.82534,-601228.03388,-113872.244755,60981.1920435,-171074.550065,45175.0511782
3174,142536.388005,245675.330168,-258874.233373,-654192.820014,-347002.187986,111342.183656,-188687.708708,9522.96753227
3175,79550.0836303,161908.998489,-304611.658019,-524303.565464,-346591.952554,105791.046764,-151992.874541,-103660.966065
3176,-32409.7547112,-4774.0591024,-437902.902971,-578911.10254,-220976.628317,141655.916971,-253871.223746,88712.2016193
3177,3974.6285999,-50962.5577711,-178683.653366,-653530.537743,-255099.67374,206304.048648,-129691.866256,67829.4434189
3178,-122820.019987,-215544.790203,-49461.1637464,-445257.84033,-335073.506617,56996.7147168,-330706.205362,14543.3800028
3179,104827.915908,-32905.384782,-165264.016784,-637113.416393,-383931.984579,120635.028087,-311119.917852,170420.002587
3180,-165599.072179,145404.180375,-25224.3351553,-759428.989471,-255605.084469,33208.2496027,-251777.048537,-46685.3958628
3181,-289682.325151,114811.485681,90758.044905,-642851.003159,-354924.286641,139110.883577,-13726.3107981,-254480.265392
3182,-102855.396436,71378.2617971,57776.4219451,-403757.605156,-35104.0633133,317402.119461,129773.332018,-185881.161792
3183,-186429.796535,-97798.240631,-320687.306312,-404223.615815,22917.3169714,181872.080026,135233.433099,-62390.1452327
3184,-187283.173965,-279343.962134,-287268.734659,-322680.138899,167327.785952,185133.564577,172968.351731,-82621.2549444
3185,-298875.355363,-341843.539645,-375594.303608,-269569.830368,248426.422836,216651.040917,249523.603911,-3434.97132121
3186,-405440.799108,-269851.370428,-382194.034749,-251741.954994,214818.344936,102919.100375,-107906.37364,-80789.1502646
3187,-420324.69695,-68830.5999695,-228541.923533,-131166.556398,188035.052964,-117334.992384,-127636.481097,-174472.375327
3188,-175281.903795,-31291.0862278,-290920.990857,53102.8080919,173417.199148,-339222.419957,-41148.102568,-201037.221885
3189,-322512.562095,-90883.2207437,-374943.589246,-98399.7554027,120595.894196,-221037.877634,181028.011183,-67974.4440973
3190,-177320.746541,-62527.2531865,-262151.078708,-214991.502811,93780.324874,-201462.246912,350619.254007,-66890.0524354
3191,-252275.098516,131392.904411,-331327.429536,-97219.7211088,394421.261284,-137100.021613,171863.505305,-25934.689793
3192,-136692.744152,24410.8325613,-19973.3806702,-93146.1589532,102093.689981,83982.8310824,86583.4545997,31098.5650538
3193,-228427.441602,6808.0998098,27891.0507274,-62262.0317453,-39863.4225635,40775.985882,3035.85153569,298.653520611
3194,-249541.893234,-86847.7165833,7286.53454542,-146260.983235,-65073.0203264,-182392.445471,92391.9195951,-155745.216048
3195,-307828.125059,57567.6081437,-130054.242608,-41554.4757452,28272.100643,-42449.8224862,23735.3872246,-161847.7159
3196,-314155.704543,101080.7275,-129455.622983,-266525.443923,-188772.137276,-71992.7281554,-38539.914137,-102758.452027
3197,-416164.697941,69047.9380574,67465.6717332,-184551.299727,-121025.807186,95987.6423314,-36252.8039185,-95679.1552623
3198,-290387.037573,-55228.0081253,24952.2967425,-127032.09254,132950.245777,101643.522383,-47409.6024922,-92618.9649714
3199,-189817.185909,-30425.6249474,-212511.876435,10929.4341042,97082.8347857,195270.43256,-22411.8275158,-99468.4968657
3200,-183567.881945,52586.1936805,-187129.87723,-154403.686375,127505.183009,88903.9864168,-25113.5496398,-169235.656237
3201,-217812.767385,181082.785333,-127357.171383,-244569.622525,292149.436439,80907.5849743,210269.457533,-222745.820029
3202,-82295.8210461,-44961.8201034,-208253.216575,-222637.331248,239198.969626,91905.2986989,79338.0493981,-36077.7622001
3203,47265.4303593,55669.1037297,-1588.82979846,-20750.7243606,286682.42307,127554.516539,175040.033747,89891.2294218
3204,-86463.5623729,134119.845142,156597.305332,68077.2605255,219631.177601,144513.83282,113106.155084,159970.541761
3205,-16632.5607894,346410.469572,-132461.118054,112072.885452,182602.487283,-116217.839939,-97184.2353754,52177.2717563
3206,-10375.4147429,396971.837632,-151647.259755,31740.0005709,158232.632726,-344184.853518,-211685.04258,191451.467121
3207,-106446.036311,560253.176537,-69855.2535149,63763.0100705,430508.621396,-108734.886264,21752.2478811,273669.270402
3208,231703.030024,259404.491093,-201905.695644,127584.387589,205173.039783,-24867.176295,71970.8731044,55678.7705961
3209,179359.334987,50435.0824243,-270327.488775,241176.682742,395291.623824,98649.1126275,-28708.5994719,-25943.4230547
3210,125128.330166,-80636.9753552,-344859.347891,207253.118128,234233.684451,-14071.9656799,-209262.504791,-6706.18452057
3211,-117319.377393,230696.590732,-393012.869896,186079.095088,261003.462859,46737.9822554,-364857.64613,169730.077863
3212,-173162.979567,97818.4728106,-431868.677495,175416.193284,228031.411467,76745.0290549,-423877.072203,231800.67258
3213,-239269.271847,-76606.3706715,-262388.943491,153926.268782,292934.525671,36372.7088455,-331532.6351,175615.061194
3214,28570.3576921,-140563.982077,-325290.714909,171493.894831,230501.975936,-14164.552288,-84886.0301641,29696.8984926
3215,93635.9140462,-114415.753164,-275434.326304,108269.757174,363025.74306,-40025.1134859,-27728.2560864,258852.451101
3216,43927.386521,-203571.852901,-287783.283855,-106097.555505,324425.778758,-105981.166553,14820.720702,-42272.0140424
3217,43704.5916777,-395232.288155,-324423.744146,-270349.449503,185309.971178,98533.0727041,8117.5132549,-44226.0283243
3218,35900.0097243,-470999.409105,-353549.370917,185339.147462,338846.20659,60491.1543505,10614.9563609,-107654.628381
3219,-69808.1058311,-423082.008416,-369056.395952,289192.953086,63533.933108,123200.619318,-128147.037087,-37107.6177274
3220,110678.857113,-190794.28916,-218187.280028,179551.00107,6015.69815181,23007.4276122,-57139.6525903,-222451.131262
3221,248235.477445,-307726.699543,-207184.420286,105416.273898,-144953.147095,-73576.0473636,163127.742321,18676.6971159
3222,58820.9622646,-462215.76046,-55020.6335347,23204.1642767,-167575.919041,-25768.9530328,-194066.451141,236739.420745
3223,-130857.253068,-89389.3123743,-93283.2122391,-12419.100422,-47871.6412879,28592.6150838,-213493.676531,136232.229348
3224,4936.39183111,-248743.500002,-292785.429549,-66258.0220054,128804.915519,28647.1771202,43552.4244558,191484.181825
3225,-13462.7569829,-181782.556731,-228859.219283,-152490.83287,364721.60383,-69943.7098619,195343.946493,199439.766459
3226,-200272.138768,-183183.933875,-180795.557558,-114877.110013,-13028.4407132,95276.1245844,244313.308964,429498.252545
3227,-10044.7330052,-268424.673926,-122344.883968,-101505.236804,-282734.32174,-43856.9033117,17800.7183632,247317.404305
3228,-137237.262824,-215485.159828,-195311.324821,27812.9290004,-95844.6959157,-162914.404156,-79489.9444739,163447.001659
3229,-268425.185229,-190527.912017,-133667.079426,133917.943914,-19165.5118827,-284936.854209,-176183.928492,282901.128137
3230,-134746.41196,-286459.672464,-133620.141094,-13272.3082288,40212.2207617,-259872.047402,-81056.5789141,353404.127358
3231,-239421.99112,-95709.4355707,-100754.755884,-61916.6473434,148505.080907,-169877.800584,-91861.9890265,445117.865725
3232,-78963.022838,1806.44197735,-173410.495886,-175673.909464,75423.7752655,-248474.023267,39521.2720495,256388.730724
3233,94608.7892625,79176.571982,-151508.956554,-2835.07553719,-2082.72444513,-14045.9741708,-241195.55087,449684.968951
3234,40147.4285512,1877.62167399,-258642.698197,66879.249787,109527.662783,-67471.621036,-215707.79466,376161.94633
3235,79538.6336563,-351972.996334,-212141.774963,89779.2499754,403741.422815,-18527.4309062,-284497.21709,422313.358634
3236,-1166.38463242,-311428.791609,-318830.904796,130609.68037,195169.729736,131921.82233,-285075.716437,388240.809216
3237,-37700.3011075,-154089.440895,-323043.707454,137021.530321,81317.9386631,252689.850102,-349860.463166,211139.730828
3238,68056.3687525,-100065.653885,-382316.902446,71972.6382638,75466.8295738,252710.290473,-497549.262615,179221.404096
3239,24731.262927,-78332.7929894,-175274.762213,224443.186876,127875.617568,111597.558359,-312534.481799,20175.1329191
3240,-105009.980749,-281194.535934,-101036.344891,166378.478811,144552.758509,170436.825639,-270223.58165,124353.719848
3241,-146627.274694,-147384.761239,-114950.682885,255213.787906,179065.524268,-32672.828526,-264532.945226,339669.764474
3242,-34341.8216679,-138993.651566,-41581.7061846,315040.92397,145176.506661,-170067.528458,-148264.428737,482710.999017
3243,-114708.573323,-104690.172463,199874.109722,182432.487244,225626.568668,-328198.141715,-169682.33278,380212.290798
3244,-109813.553305,-89366.0610989,368339.091945,310296.952058,407357.972305,-442300.158043,-146586.64751,504712.095634
3245,-174310.530046,-7889.10435839,345765.835349,340758.188233,313395.398746,-283228.099584,-136121.324169,383619.179712
3246,-108467.631003,135481.702705,240863.189002,285025.699524,272397.33946,-169694.794421,-139577.270182,240288.711583
3247,-19907.7823141,42621.7884185,305573.414076,345721.343109,203140.006886,50032.1546323,-189813.65428,112545.989917
3248,-158818.10392,188993.185027,232315.672256,187257.402893,149977.097425,-15339.5655734,-107630.300856,129274.784337
3249,-205186.444537,293598.647053,120338.347285,156176.408861,111499.224222,16664.7701878,-237217.695654,101346.894318
3250,-224512.957417,334477.082979,73749.0772373,-11988.4224283,85681.4919968,8374.51190756,-180295.991068,139273.419812
3251,-112769.72322,249005.246601,-38731.7663975,57576.4336377,145860.219243,34641.7759004,-153055.721397,292514.946534
3252,-85147.72351,127598.989945,-33081.750307,105980.946925,-130627.538141,-40068.5538145,-213810.543749,312630.808685
3253,-222029.197131,148292.193935,-221826.897272,144013.748518,-128367.892893,-104774.797363,-38451.553603,279980.430327
3254,-256170.347626,-106525.546135,-98985.632495,53445.0338963,-3708.71316181,-30888.8886463,137971.84489,370599.899289
3255,-126657.307877,-278336.099566,-113717.040575,151633.900427,-107581.699665,-107553.121501,-38228.7656885,310032.476272
3256,-195094.053349,-224118.920298,-134736.266523,146631.241371,-93734.2170081,-101717.965493,-202566.466227,387232.20337
3257,70267.4541321,-258639.345232,-152765.991101,114977.743113,79586.2515838,-42060.3653108,-20329.9072389,237398.193187
3258,74724.1593598,-73629.0631274,-216499.748916,293350.118288,110838.683965,168945.502466,4220.62977689,131502.101025
3259,35351.745868,-271167.539442,-95195.4439313,215651.529264,156402.855564,157927.855551,2705.16777459,90464.5157335
3260,25107.1005946,-157104.591173,52783.6048465,320530.291805,181433.690631,219114.934148,-104895.903579,171580.737007
3261,2104.18216762,-93847.3117132,97293.5473034,438471.730795,264334.818714,72952.2675644,226703.89015,253156.395259
3262,-263048.350664,-205513.674475,215163.256663,453023.763279,215365.089645,280572.97908,206030.931165,195744.977452
3263,-520531.568668,-171458.03357,89926.9383096,306433.328465,193956.201789,356462.361687,268184.377968,25406.2234526
3264,-422933.662218,-186521.139334,107812.357076,344131.769598,170397.05137,304134.19803,191256.814724,-123948.180261
3265,-272586.938563,-208063.598074,393433.261253,417744.360975,27995.6117711,341577.193217,55784.3054535,40298.2902639
3266,-128727.72388,-212458.426811,344701.669147,304099.944354,-60992.0171935,279683.603612,232291.28052,-117422.053829
3267,5638.50028918,-227166.47373,208802.024993,341787.786731,-175838.542914,153094.818327,108861.160693,17702.0936648
3268,43911.1769956,-219794.220155,82739.6055486,67553.0544095,-498278.990979,200622.091022,164629.070149,-45363.5022564
3269,125254.615765,-154789.804424,-160115.72503,34004.4135484,-476430.491483,318367.185764,364692.195689,7251.29231517
3270,53897.8483182,-13969.6002009,-108196.29766,-66392.972671,-188005.997841,63265.1405246,602941.407198,-30897.1134936
3271,-25849.377794,32363.3763047,-67570.081901,-43758.8370832,-150531.127371,184170.8518,406459.410048,105375.898783
3272,17243.8286424,-44803.989739,2296.53605726,-218576.982688,-23114.2379968,165994.89713,312837.993239,321996.675136
3273,-126245.699819,27958.2758154,-124618.825146,-326915.981573,-15514.2918279,118502.74116,368141.79758,183446.946953
3274,-210118.812409,142529.3037,-271110.214422,-239733.017612,-49807.5033904,316651.239426,399511.124413,5302.67295091
3275,-325334.471144,311156.871515,-194977.92487,37902.4704637,-290566.92653,227552.237632,318736.833206,-17783.8654145
3276,-232298.426189,496433.010791,-88959.2451441,-137615.124701,-177137.400518,136811.984471,610435.730538,-108047.81936
3277,1284.14267601,416041.577956,20179.4348856,28294.0715051,-68545.4351711,130859.532453,603026.123499,-201385.082331
3278,74063.4655647,297448.487642,-11979.3882636,166762.801,-137972.195407,142411.149936,395590.319061,-306609.968768
3279,5422.77899359,385944.259916,-162257.192192,112200.42418,-190233.477035,170910.857424,375217.815144,-285051.961011
3280,283772.664827,281176.637111,-160519.232753,360766.675689,-113070.23952,-17228.6132004,598894.735264,-323875.444883
3281,303347.563827,110819.698701,70383.1603545,328178.805108,-189924.122009,-231499.862014,555346.552856,-108148.240453
3282,226353.675586,177092.279853,33022.435948,377622.8291,-276031.813462,-132128.475735,561316.208336,38245.9801066
3283,269161.218411,21612.3812475,20560.2726274,413887.143586,-232782.202916,-45115.3321593,458488.893906,258745.291637
3284,353509.181116,99013.4726624,-41825.2450977,551521.795545,-191657.852246,94705.5578311,341096.530414,352447.876566
3285,479523.05828,310679.441038,-34215.5509099,430451.301661,-286167.913879,28456.5443251,358437.817533,386454.052928
3286,296558.911367,91614.89023,39725.4922979,493408.112827,-208527.27283,12539.6308896,463958.091712,391570.610685
3287,152771.440028,26853.5420256,73880.8280987,190002.208054,-104169.552007,-11318.1879011,360964.376583,-7337.98551916
3288,278786.841658,145737.200564,193894.316075,81288.056252,-23841.2451015,100753.901258,408451.646598,136424.41155
3289,240353.487331,-78564.8383743,307316.930429,322747.05802,-95844.6414326,274625.964696,358899.037724,163780.928056
3290,148979.476391,-122100.955621,206171.39683,285740.115497,-99327.0948228,450522.537024,421529.773395,137908.356993
3291,148262.934255,-36478.8770255,107144.020502,329658.184488,87772.786233,306201.585271,433563.416454,200258.561331
3292,289719.737064,181634.082585,93276.3445681,371924.535492,70680.2534309,248444.31254,542478.148177,119985.001449
